,Company Name,ISIN,Near term - Target Status,Near term - Target Classification,Near term - Target Year,Long term - Target Status,Long term - Target Classification,Long term - Target Year,Net-Zero Committed,Net-Zero Year,Organization Type,BA1.5?,BA1.5 Date,Country,Region,Sector,Date,Target,Target Classification,Extension,scope,reduction_percentage,target_year,base_year,perimeter
579,General Mills Inc.,US3703341046,Targets Set,1.5°C,2030,,,,Yes,,Company,Yes,01/09/2020,United States of America (USA),North America,Food and Beverage Processing,01/01/2021,"Multinational manufacturer and marketer of branded consumer foods General Mills commits to reduce absolute scope 1, 2, and 3 GHG emissions 30% by FY2030 from a FY2020 base year. Within that target, General Mills commits to reduce absolute scope 1 and 2 GHG emissions 42% by FY2030 from a F2020 base year, and reduce absolute scope 3 GHG emissions 30% over the same timeframe.*The target boundary includes biogenic emissions and removals from bioenergy feedstocks",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
580,Genesis Energy Ltd,,Targets Set,1.5°C,2025,,,,No,,Company,No,,New Zealand,Oceania,"Electric Utilities and Independent Power Producers and Energy Traders (including fossil, alternative and nuclear energy)",01/01/2021,Genesis Energy Limited commits to reduce absolute scope 1 and 2 GHG emissions 36% by FY2025 from a FY2020 base year. Genesis Energy Limited also commits to reduce absolute scope 3 emissions from use of sold products 21% by FY2025 from a FY2020 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
581,Gestamp,ES0105223004,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Spain,Europe,Automobiles and Components,01/05/2020,Gestamp S.A. commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. Gestamp S.A. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and fuel and energy related activities by 22% by 2030 from a 2018 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,1,30%,2030,2018,GHG emissions
582,Gestamp,ES0105223004,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Spain,Europe,Automobiles and Components,01/05/2020,Gestamp S.A. commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. Gestamp S.A. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and fuel and energy related activities by 22% by 2030 from a 2018 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,2,30%,2030,2018,GHG emissions
583,Gestamp,ES0105223004,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Spain,Europe,Automobiles and Components,01/05/2020,Gestamp S.A. commits to reduce absolute scope 1 and 2 GHG emissions 30% by 2030 from a 2018 base year. Gestamp S.A. also commits to reduce absolute scope 3 GHG emissions from purchased goods and services and fuel and energy related activities by 22% by 2030 from a 2018 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,3,22%,2030,2018,GHG emissions from purchased goods and services and fuel and energy related activities by
584,"Gilead Sciences, Inc.",,Targets Set,1.5°C,2030,,,,No,,Company,No,,United States of America (USA),North America,"Pharmaceuticals, Biotechnology and Life",01/05/2021,Gilead Sciences commits to reduce absolute scope 1 and 2 GHG emissions 46% by 2030 from a 2019 base year. Gilead Sciences also commits to reduce absolute scope 3 GHG emissions 15% over the same timeframe.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,46%,2030,2019,GHG emissions
585,"Gilead Sciences, Inc.",,Targets Set,1.5°C,2030,,,,No,,Company,No,,United States of America (USA),North America,"Pharmaceuticals, Biotechnology and Life",01/05/2021,Gilead Sciences commits to reduce absolute scope 1 and 2 GHG emissions 46% by 2030 from a 2019 base year. Gilead Sciences also commits to reduce absolute scope 3 GHG emissions 15% over the same timeframe.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,46%,2030,2019,GHG emissions
586,Givaudan SA,CH0010645932,Targets Set,1.5°C,2030,,,,Yes,,Company,Yes,01/11/2019,Switzerland,Europe,"Consumer Durables, Household and Personal Products",01/09/2017,Swiss manufacturer Givaudan commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2030 from a 2015 base year. Givaudan also has a goal to reduce absolute scope 3 GHG emissions by 20% over the same time period.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,70%,2030,2015,GHG emissions
587,Givaudan SA,CH0010645932,Targets Set,1.5°C,2030,,,,Yes,,Company,Yes,01/11/2019,Switzerland,Europe,"Consumer Durables, Household and Personal Products",01/09/2017,Swiss manufacturer Givaudan commits to reduce absolute scope 1 and 2 GHG emissions 70% by 2030 from a 2015 base year. Givaudan also has a goal to reduce absolute scope 3 GHG emissions by 20% over the same time period.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,70%,2030,2015,GHG emissions
588,GlaxoSmithKline,GB0009252882,Targets Set,1.5°C,"2025, 2030",,,,Yes,,Company,Yes,01/11/2020,United Kingdom (UK),Europe,"Pharmaceuticals, Biotechnology and Life",01/03/2019,“GlaxoSmithKline commits to reduce absolute scope 1 and 2 GHG emissions 34% by 2025 from a 2017 base year. GSK also commits to reduce absolute scope 3 GHG emissions 16% by 2030 from a 2017 base year.”,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,34%,2025,2017,GHG emissions
589,GlaxoSmithKline,GB0009252882,Targets Set,1.5°C,"2025, 2030",,,,Yes,,Company,Yes,01/11/2020,United Kingdom (UK),Europe,"Pharmaceuticals, Biotechnology and Life",01/03/2019,“GlaxoSmithKline commits to reduce absolute scope 1 and 2 GHG emissions 34% by 2025 from a 2017 base year. GSK also commits to reduce absolute scope 3 GHG emissions 16% by 2030 from a 2017 base year.”,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,34%,2025,2017,GHG emissions
590,GlaxoSmithKline,GB0009252882,Targets Set,1.5°C,"2025, 2030",,,,Yes,,Company,Yes,01/11/2020,United Kingdom (UK),Europe,"Pharmaceuticals, Biotechnology and Life",01/03/2019,“GlaxoSmithKline commits to reduce absolute scope 1 and 2 GHG emissions 34% by 2025 from a 2017 base year. GSK also commits to reduce absolute scope 3 GHG emissions 16% by 2030 from a 2017 base year.”,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,3,16%,2030,2017,GHG emissions
591,Glovo,,Targets Set,1.5°C,2030,,,,No,,Company,Yes,01/09/2019,Spain,Europe,Software and Services,01/01/2022,"Glovo commits to increase annual sourcing of renewable electricity from 7% in 2020 to 100% by 2030. Glovo also commits to reduce absolute scope 3 GHG emissions from upstream transportation and distribution, waste generated in operations and the end-of-life treatment of sold products 42.12% by 2030 from a 2020 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,Automatic extension based on Protocol to Manage Expired Commitments,3,42.12%,2030,2020,"GHG emissions from upstream transportation and distribution, waste generated in operations and the end-of-life treatment of sold products"
592,Grant Thornton UK LLP,,Targets Set,1.5°C,2023,,,,Yes,,Company,Yes,01/02/2021,United Kingdom (UK),Europe,Professional Services,01/11/2019,Professional services network Grant Thornton UK LLP commits to reduce absolute scopes 1 and 2 GHG emissions 21% by 2023 from a 2018 base year. Grant Thornton UK LLP also commits to reduce absolute scope 3 GHG emissions 21% by 2023 from a 2018 base year.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,3,21%,2023,2018,GHG emissions
593,Green Element Limited,,Targets Set,1.5°C,2023,,,,Yes,,Company,Yes,01/02/2020,United Kingdom (UK),Europe,Professional Services,01/05/2020,"Green Element Limited commits to reduce absolute scope 1, 2 and 3 GHG emissions 21% by 2023 from a 2018 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
594,Green Element Limited,,Targets Set,1.5°C,2023,,,,Yes,,Company,Yes,01/02/2020,United Kingdom (UK),Europe,Professional Services,01/05/2020,"Green Element Limited commits to reduce absolute scope 1, 2 and 3 GHG emissions 21% by 2023 from a 2018 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
595,Greenstone+,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,United Kingdom (UK),Europe,Technology Hardware and Equipment,01/11/2020,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/Greenstone Ltd. commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,1,50%,2030,2018,GHG emissions
596,Greenstone+,,Targets Set,1.5°C,2030,,,,No,,Small or Medium Enterprise,No,,United Kingdom (UK),Europe,Technology Hardware and Equipment,01/11/2020,"This target was approved using a streamlined target validation route exclusive to small and medium-sized enterprises (SMEs). https://sciencebasedtargets.org/faqs-for-smes/Greenstone Ltd. commits to reduce absolute scope 1 and scope 2 GHG emissions 50% by 2030 from a 2018 base year, and to measure and reduce its scope 3 emissions.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,2,50%,2030,2018,GHG emissions
597,Greif Holding GmbH & Co. KG,,Targets Set,2°C,2025,,,,No,,Company,No,,Germany,Europe,"Trading Companies and Distributors, and Commercial Services and Supplies",01/06/2019,Textile Rental Service Company Greif Textile Mietsysteme commits to reduce scope 1 and 2 GHG emissions by 38% per unit of gross value added by 2025 from a 2017 base year.”,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 2°C.,,,,,,
598,Grieg Seafood ASA,,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Norway,Europe,Food Production - Animal Source Food Production,01/08/2020,"Grieg Seafood ASA commits to reduce absolute scope 1, 2, and 3 GHG emissions 35% by 2030 and 100% by 2050 from a 2018 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,,,,,
599,Grieg Seafood ASA,,Targets Set,Well-below 2°C,2030,,,,No,,Company,No,,Norway,Europe,Food Production - Animal Source Food Production,01/08/2020,"Grieg Seafood ASA commits to reduce absolute scope 1, 2, and 3 GHG emissions 35% by 2030 and 100% by 2050 from a 2018 base year.",The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to Well-below 2°C.,,,,,,
600,Gromax Agri Equipment Limited,,Targets Set,1.5°C,2033,,,,No,,Company,No,,India,Asia,Automobiles and Components,01/06/2020,Gromax Agri Equipment Ltd. commits to reduce scope 1 and 2 GHG emissions 78% per tractor manufactured by 2033 from a 2018 base year. Gromax Agri Equipment Ltd. also commits to reduce scope 3 GHG emissions 40% per tractor sold over the same target period.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 1.5°C.,,,,,,
601,Groupe Public Ferroviaire (GPF) – SNCF,,Targets Set,2°C,"2030, 2024",,,,No,,Company,No,,France,Europe,Ground Transportation - Railroads Transportation,01/11/2019,Passenger and goods transportation company Groupe Public Ferroviaire (GPF) – SNCF commits to reduce absolute scope 1 and 2 GHG emissions 26% by 2030 from a 2017 base-year. Groupe Public Ferroviaire (GPF) – SNCF also commits to reduce absolute scope 3 GHG emissions from fuel and energy related activities 26% by 2030 from a 2017 base-year. SNCF Groupe commits that 70% of its suppliers by emissions will set science-based targets by 2024.,The targets covering greenhouse gas emissions from company operations (scopes 1 and 2) are consistent with reductions required to keep warming to 2°C.,,,,,,
